2.6485	63	-3964.6	1	-3955.6	1
60.129014999999995	115	-3885.52	2	-3876.6459999999997	1
117.60952999999999	123	-3806.44	2	-3797.692	1
175.090045	154	-3727.3599999999997	7	-3718.738	1
232.57056	140	-3648.2799999999997	2	-3639.784	5
290.05107499999997	162	-3569.2	2	-3560.83	8
347.53159	220	-3490.12	6	-3481.876	7
405.012105	214	-3411.04	9	-3402.922	6
462.49262	229	-3331.96	14	-3323.968	10
519.973135	216	-3252.88	13	-3245.014	18
577.4536499999999	213	-3173.8	27	-3166.06	24
634.934165	232	-3094.72	29	-3087.1059999999998	34
692.41468	260	-3015.64	49	-3008.152	46
749.895195	282	-2936.56	60	-2929.1980000000003	59
807.37571	290	-2857.48	70	-2850.2439999999997	82
864.856225	303	-2778.3999999999996	93	-2771.29	113
922.33674	376	-2699.3199999999997	112	-2692.3360000000002	137
979.8172549999999	370	-2620.24	148	-2613.382	151
1037.29777	367	-2541.16	177	-2534.428	201
1094.7782849999999	412	-2462.08	196	-2455.474	236
1152.2587999999998	482	-2383.0	230	-2376.52	252
1209.739315	513	-2303.92	292	-2297.566	344
1267.21983	546	-2224.84	377	-2218.612	377
1324.700345	525	-2145.76	470	-2139.6580000000004	455
1382.18086	627	-2066.68	535	-2060.704	522
1439.661375	620	-1987.6	614	-1981.75	585
1497.1418899999999	667	-1908.52	671	-1902.7960000000003	719
1554.6224049999998	743	-1829.44	783	-1823.842	756
1612.10292	849	-1750.3600000000001	870	-1744.888	865
1669.583435	890	-1671.2799999999997	947	-1665.9340000000002	954
1727.06395	908	-1592.1999999999998	1039	-1586.98	1060
1784.544465	1004	-1513.12	1185	-1508.0260000000003	1249
1842.02498	1015	-1434.04	1325	-1429.0720000000001	1383
1899.5054949999999	1137	-1354.96	1472	-1350.118	1417
1956.9860099999999	1203	-1275.88	1536	-1271.1640000000002	1615
2014.4665249999998	1251	-1196.8000000000002	1602	-1192.21	1683
2071.9470399999996	1328	-1117.7199999999998	1765	-1113.2560000000003	1827
2129.4275549999998	1397	-1038.6399999999999	1873	-1034.3020000000001	1902
2186.9080699999995	1476	-959.56	2092	-955.348	2040
2244.3885849999997	1631	-880.48	2159	-876.3940000000002	2067
2301.8690999999994	1660	-801.4000000000001	2245	-797.44	2249
2359.3496149999996	1765	-722.3200000000002	2406	-718.4860000000003	2401
2416.83013	1867	-643.2399999999998	2425	-639.5320000000002	2537
2474.3106449999996	1978	-564.1599999999999	2475	-560.578	2608
2531.7911599999998	2062	-485.0799999999999	2680	-481.62400000000025	2593
2589.2716749999995	2083	-406.0	2667	-402.6700000000001	2727
2646.7521899999997	2195	-326.9200000000001	2773	-323.71600000000035	2794
2704.2327049999994	2165	-247.84000000000015	2812	-244.76200000000017	2809
2761.7132199999996	2335	-168.75999999999976	2829	-165.80800000000045	2860
2819.193735	2415	-89.67999999999984	2946	-86.85400000000027	2868
2876.6742499999996	2465	-10.599999999999909	2869	-7.900000000000091	2778
2934.1547649999998	2506	68.48000000000002	2838	71.05399999999963	2743
2991.6352799999995	2486	147.55999999999995	2763	150.00799999999936	2858
3049.1157949999997	2625	226.63999999999987	2793	228.962	2794
3106.5963099999994	2638	305.7199999999998	2653	307.9159999999997	2718
3164.0768249999996	2643	384.7999999999997	2715	386.86999999999944	2604
3221.55734	2603	463.87999999999965	2691	465.82400000000007	2602
3279.0378549999996	2692	542.9599999999996	2580	544.7779999999998	2520
3336.51837	2617	622.0400000000004	2481	623.7319999999995	2335
3393.9988849999995	2538	701.1200000000003	2255	702.6860000000001	2214
3451.4793999999997	2528	780.2000000000003	2114	781.6399999999999	2150
3508.9599149999995	2456	859.2800000000002	2037	860.5939999999996	2057
3566.4404299999997	2298	938.3600000000001	1943	939.5479999999993	1945
3623.9209449999994	2227	1017.44	1800	1018.502	1856
3681.4014599999996	2058	1096.52	1704	1097.4559999999997	1675
3738.881975	2000	1175.6	1594	1176.4099999999994	1576
3796.3624899999995	1850	1254.6799999999998	1433	1255.364	1388
3853.8430049999997	1762	1333.7599999999998	1375	1334.3179999999998	1340
3911.3235199999995	1565	1412.8399999999997	1212	1413.2719999999995	1178
3968.8040349999997	1535	1491.9199999999996	1074	1492.2259999999992	1124
4026.2845499999994	1350	1570.9999999999995	964	1571.1799999999998	937
4083.7650649999996	1186	1650.0800000000004	875	1650.1339999999996	909
4141.24558	1021	1729.1600000000003	797	1729.0879999999993	794
4198.726095	911	1808.2400000000002	691	1808.042	707
4256.20661	687	1887.3200000000002	586	1886.9959999999996	585
4313.687125	678	1966.4	547	1965.9499999999994	518
4371.16764	578	2045.48	428	2044.904	421
4428.648155	483	2124.56	390	2123.8579999999997	397
4486.12867	406	2203.64	355	2202.8119999999994	336
4543.609185	355	2282.72	289	2281.765999999999	271
4601.0896999999995	307	2361.7999999999997	235	2360.72	240
4658.570215	222	2440.8799999999997	221	2439.6739999999995	180
4716.05073	200	2519.9599999999996	142	2518.6279999999992	146
4773.531245	147	2599.0399999999995	133	2597.582	121
4831.01176	102	2678.1200000000003	103	2676.5359999999996	130
4888.492275	99	2757.2000000000003	79	2755.4899999999993	87
4945.97279	60	2836.28	62	2834.444	62
5003.453305	46	2915.36	52	2913.3979999999997	47
5060.93382	34	2994.44	48	2992.3519999999994	34
5118.414335	31	3073.52	28	3071.305999999999	26
5175.89485	13	3152.6	24	3150.2599999999998	16
5233.375365	14	3231.68	18	3229.2139999999995	13
5290.85588	9	3310.7599999999998	6	3308.167999999999	17
5348.336395	8	3389.8399999999997	8	3387.122	12
